PropertyID,Area,Plate,Module,HousingName,Issue,Fromusername,PropertyType,Zipcode,Location,UpdateTime
7513,闵行,梅陇春申,外环以外,莘梓苑,,,住宅,201199,,2015-12-11 00:00:00.000
7514,闵行,金虹桥,中外环间,锦绣江南家园,一期|二期|三期|四期,陶然居|怡然居|旖和居|耕读园,住宅,201103,,2015-12-11 00:00:00.000
7515,闵行,莘庄,外环以外,常兴家园,,,住宅,201104,,2015-12-11 00:00:00.000
7516,闵行,颛桥,外环以外,燕南园,,,综合社区,201108,,2015-12-11 00:00:00.000
7517,闵行,颛桥,外环以外,圣得恒业花园,一期|二期,|圣得庄园,别墅,201108,,2015-12-11 00:00:00.000
7518,闵行,颛桥,外环以外,金铭文博水景,,,别墅,201108,,2015-12-11 00:00:00.000
7519,闵行,颛桥,外环以外,湖山在望,,,别墅,201108,,2015-12-11 00:00:00.000
7520,闵行,颛桥,外环以外,贵都苑,,,住宅,201108,,2015-12-11 00:00:00.000
7521,闵行,古美罗阳,中外环间,上海映象,,,住宅,201104,,2015-12-11 00:00:00.000
7522,闵行,金虹桥,中外环间,富虹别墅,,,别墅,201103,,2015-12-11 00:00:00.000
7523,闵行,吴泾,外环以外,新华新村,,,综合社区,200241,,2015-12-11 00:00:00.000
7524,闵行,金虹桥,中外环间,豪嘉府邸,,,别墅,201103,,2015-12-11 00:00:00.000
7525,徐汇,徐汇中心,内环以内,港汇花园,,,住宅,200030,,2015-12-11 00:00:00.000
7526,浦东,金杨,内中环间,锋巢宫寓,,,商铺,200136,,2015-12-11 00:00:00.000
7527,静安,大宁,内中环间,延铁家园,,,住宅,200072,,2015-12-11 00:00:00.000
7528,长宁,西郊,中外环间,温莎花园,,,别墅,200336,,2015-12-11 00:00:00.000
7529,长宁,西郊,中外环间,虹桥中华园,,,综合社区,200335,,2015-12-11 00:00:00.000
7530,松江,九亭,外环以外,汇贤阁,,,住宅,201615,,2015-12-11 00:00:00.000
7531,松江,九亭,外环以外,绿庭尚城,,,住宅,201615,,2015-12-11 00:00:00.000
7532,松江,九亭,外环以外,中大九里德,一期|二期|三期,||御领大虹桥,综合社区,201615,,2015-12-11 00:00:00.000
7533,闵行,七宝,外环以外,大都会和风家园,,,别墅,201101,,2015-12-11 00:00:00.000
7534,闵行,七宝,外环以外,奔驰别墅,,,别墅,201101,,2015-12-11 00:00:00.000
7535,闵行,七宝,外环以外,东苑大千美墅,,,综合社区,201101,,2015-12-11 00:00:00.000
7536,闵行,七宝,外环以外,明泉公寓,,,住宅,201101,,2015-12-11 00:00:00.000
7537,闵行,七宝,外环以外,黎明花园,,,住宅,201101,,2015-12-11 00:00:00.000
7538,闵行,七宝,外环以外,绿野香舟,,,综合社区,201101,,2015-12-11 00:00:00.000
7539,闵行,古美罗阳,中外环间,新园公寓,,,住宅,201102,,2015-12-11 00:00:00.000
7540,闵行,古美罗阳,中外环间,和嘉公寓,,,住宅,201102,,2015-12-11 00:00:00.000
7541,闵行,金虹桥,中外环间,龙柏中康公寓,,,住宅,201103,,2015-12-11 00:00:00.000
7542,闵行,金虹桥,中外环间,永怡公寓,,,住宅,201103,,2015-12-11 00:00:00.000
7543,闵行,金虹桥,中外环间,南洋绿都公寓,,,住宅,201103,,2015-12-11 00:00:00.000
7544,闵行,金虹桥,中外环间,金汇福邸,,,综合社区,201103,,2015-12-11 00:00:00.000
7545,闵行,古美罗阳,中外环间,华一新城,,,住宅,201102,,2015-12-11 00:00:00.000
7546,虹口,凉城,内中环间,合虹公寓,,,住宅,200083,,2016-12-28 14:20:00.000
7547,闵行,金虹桥,中外环间,东苑怡景苑,,,住宅,201102,,2015-12-11 00:00:00.000
7548,普陀,长寿,内环以内,蔚蓝水岸名苑,,,住宅,200042,,2015-12-11 00:00:00.000
7549,闵行,莘庄,外环以外,地铁明珠苑,,,住宅,201199,,2015-12-11 00:00:00.000
7550,闵行,江川路,外环以外,景浦公寓,,,住宅,200241,,2015-12-11 00:00:00.000
7551,普陀,长寿,内环以内,东鼎名门,,,住宅,200060,,2015-12-11 00:00:00.000
7552,闵行,金虹桥,中外环间,井亭苑,,,综合社区,201103,,2015-12-11 00:00:00.000
7553,静安,不夜城,内环以内,圣和圣广场,,七浦路时尚汇,商住楼,200085,,2015-12-11 00:00:00.000
7554,浦东,花木,内环以内,花木鑫丰苑,,,住宅,201204,,2015-12-11 00:00:00.000
7555,浦东,花木,内环以内,四季雅苑,,,住宅,201204,,2015-12-11 00:00:00.000
7556,浦东,花木,内环以内,浦园千秋别墅,,,别墅,201204,,2015-12-11 00:00:00.000
7557,闵行,金虹桥,中外环间,静安花苑,,,住宅,201101,,2015-12-11 00:00:00.000
7558,闵行,金虹桥,中外环间,九歌茗园,,,综合社区,201101,,2015-12-11 00:00:00.000
7559,闵行,金虹桥,中外环间,苹果园别墅,,,别墅,201103,,2015-12-11 00:00:00.000
7560,长宁,古北,中外环间,鼎邦丽池,,,住宅,200336,,2016-12-29 16:56:00.000
7561,闵行,金虹桥,中外环间,富宏花园,,,综合社区,201103,,2015-12-11 00:00:00.000
7562,闵行,金虹桥,中外环间,虹梅别墅,,,别墅,201103,,2015-12-11 00:00:00.000
7563,闵行,金虹桥,中外环间,东苑怡和苑,,,住宅,201103,,2015-12-11 00:00:00.000
7564,闵行,金虹桥,中外环间,紫藤居,,,综合社区,201103,,2015-12-11 00:00:00.000
7565,闵行,金虹桥,中外环间,虹桥紫京苑,,,综合社区,201103,,2015-12-11 00:00:00.000
7566,徐汇,徐汇中心,内环以内,华仁大厦,,,住宅,200031,,2015-12-11 00:00:00.000
7567,徐汇,徐汇中心,内环以内,睿园大楼,,,商住楼,200031,,2015-12-11 00:00:00.000
7568,静安,不夜城,内环以内,中兴财富国际公寓,,,住宅,200070,,2015-12-11 00:00:00.000
7569,静安,不夜城,内环以内,和玉苑,,,住宅,200070,,2015-12-11 00:00:00.000
7570,杨浦,新江湾城,中外环间,润地华庭,,,住宅,200082,,2015-12-11 00:00:00.000
7571,静安,大宁,内中环间,永灵小区,,,住宅,200436,,2015-12-11 00:00:00.000
7572,松江,九亭,外环以外,亭园,,,综合社区,201615,,2015-12-11 00:00:00.000
7573,静安,彭浦,中外环间,临汾名城,,翠临星园,住宅,200435,,2015-12-11 00:00:00.000
7574,闵行,颛桥,外环以外,阳光雅苑,,,住宅,201108,,2015-12-11 00:00:00.000
7575,浦东,周康,外环以外,龙威水岸华庭,,,住宅,201319,,2015-12-11 00:00:00.000
7576,浦东,三林,中外环间,锦丽新苑,,,住宅,200123,,2015-12-11 00:00:00.000
7577,浦东,三林,中外环间,桃李家园,一期|二期|三期,||上南雅筑,住宅,200126,,2015-12-11 00:00:00.000
7578,普陀,光新,内中环间,上海香溢花城,,香溢中央花园,住宅,200061,,2015-12-11 00:00:00.000
7579,闵行,七宝,外环以外,嘉景苑,,,住宅,201101,,2015-12-11 00:00:00.000
7580,浦东,陆家嘴,内环以内,兴业嘉园,,,住宅,200122,,2015-12-11 00:00:00.000
7581,浦东,金桥,中外环间,金源大厦,,,住宅,200129,,2015-12-11 00:00:00.000
7582,长宁,中山公园,内环以内,花园村雅苑,,,住宅,200050,,2015-12-11 00:00:00.000
7583,杨浦,黄兴,内中环间,樟树缘公寓,,,住宅,200090,,2015-12-11 00:00:00.000
7584,静安,江宁路,内环以内,泰府名邸,,,住宅,200041,,2015-12-11 00:00:00.000
7585,静安,江宁路,内环以内,静安国际广场,,,住宅,200040,,2015-12-11 00:00:00.000
7586,长宁,中山公园,内中环间,王子晶品,,,住宅,200050,,2015-12-11 00:00:00.000
7587,嘉定,嘉定主城区,外环以外,嘉定方舟商业中心,,,写字楼,201818,,2015-12-11 00:00:00.000
7588,长宁,中山公园,内环以内,君子兰公寓,,,住宅,200050,,2015-12-11 00:00:00.000
7589,普陀,长寿,内环以内,双子杰座,,,写字楼,200042,,2015-12-11 00:00:00.000
7590,长宁,中山公园,内环以内,愚园公馆,,,住宅,200050,,2015-12-11 00:00:00.000
7591,普陀,长寿,内环以内,悦达国际大厦,,,写字楼,200042,,2015-12-11 00:00:00.000
7592,宝山,共康泗塘,中外环间,富成园,,,住宅,201906,,2015-12-11 00:00:00.000
7593,杨浦,五角场,中外环间,凯城景庭园,,,住宅,200433,,2015-12-11 00:00:00.000
7594,杨浦,五角场,中外环间,阳光欧洲公寓,,,住宅,200433,,2015-12-11 00:00:00.000
7595,浦东,金桥,中外环间,伟业金锦苑,,东方丽景,住宅,200129,,2015-12-11 00:00:00.000
7596,杨浦,五角场,中外环间,四季绿园,,,住宅,200433,,2015-12-11 00:00:00.000
7597,杨浦,鞍山,内环以内,锦丽斯公寓,,,住宅,200082,,2015-12-11 00:00:00.000
7598,宝山,淞宝,外环以外,住友宝莲府邸,,,综合社区,201999,,2015-12-11 00:00:00.000
7599,静安,彭浦,中外环间,盛世馨园,,,住宅,200436,,2015-12-11 00:00:00.000
7600,徐汇,徐汇中心,内环以内,嘉汇广场,,,住宅,200030,,2015-12-11 00:00:00.000
7601,浦东,周康,外环以外,秀康新城海尚康庭,,,住宅,201315,,2015-12-11 00:00:00.000
7602,虹口,曲阳,内中环间,大上海紫金城,,,住宅,200083,,2015-12-11 00:00:00.000
7603,闵行,七宝,外环以外,万兆家园,一期|二期|四期,叠彩人家|莱茵清境|莱茵枫景,综合社区,201101,,2015-12-11 00:00:00.000
7605,闵行,七宝,外环以外,万科城市花园,,优诗美地,综合社区,201101,,2015-12-11 00:00:00.000
7606,闵行,七宝,外环以外,万科朗润园,,,住宅,201101,,2015-12-11 00:00:00.000
7608,长宁,古北,内中环间,伦敦广场,,,住宅,200336,,2015-12-11 00:00:00.000
7609,长宁,虹桥,内中环间,衡辰酒店式公寓,,,住宅,200336,,2015-12-11 00:00:00.000
7610,长宁,虹桥,内中环间,天山星城,,,住宅,200336,,2015-12-11 00:00:00.000
7611,普陀,长寿,内环以内,元茂金豪大厦,,,写字楼,200060,,2015-12-11 00:00:00.000
7612,普陀,曹杨,内中环间,尚诚国际,,,综合社区,200063,,2015-12-11 00:00:00.000
7613,长宁,新华路,内环以内,友力大厦公寓,,,住宅,200052,,2015-12-11 00:00:00.000
7614,浦东,周康,外环以外,康庭苑,,,住宅,201319,,2015-12-11 00:00:00.000
7615,徐汇,徐汇中心,内环以内,芝大厦,,,住宅,200031,,2015-12-11 00:00:00.000
7616,徐汇,徐汇中心,内环以内,东方曼哈顿西区,,,住宅,200030,,2015-12-11 00:00:00.000
7617,徐汇,徐汇中心,内环以内,东方曼哈顿尚东区,,,住宅,200030,,2015-12-11 00:00:00.000
7618,徐汇,徐汇中心,内环以内,元福大厦,,,住宅,200030,,2015-12-11 00:00:00.000
7619,徐汇,徐汇中心,内环以内,申峰大厦,,,住宅,200030,,2015-12-11 00:00:00.000
7620,徐汇,徐汇中心,内环以内,嘉创华狮国际公寓,,,住宅,200030,,2015-12-11 00:00:00.000
7621,浦东,唐镇,外环以外,保利金色唐城,,,住宅,201210,,2015-12-11 00:00:00.000
7622,普陀,万里,内中环间,万里欣苑,,,住宅,200333,,2015-12-11 00:00:00.000
7623,虹口,曲阳,内中环间,掬水公寓,,,住宅,200083,,2015-12-11 00:00:00.000
7624,虹口,凉城,中外环间,虹口玫瑰苑,,,住宅,200434,,2015-12-11 00:00:00.000
7625,虹口,凉城,中外环间,中虹花园,,,住宅,200434,,2015-12-11 00:00:00.000
7626,杨浦,五角场,中外环间,东方文苑,,,住宅,200437,,2015-12-11 00:00:00.000
7627,杨浦,五角场,中外环间,银叶苑,,,住宅,200433,,2015-12-11 00:00:00.000
7628,杨浦,东外滩,内中环间,榆汾新苑,,,住宅,200082,,2015-12-11 00:00:00.000
7629,杨浦,黄兴,内中环间,心仪雅苑,,,住宅,200093,,2015-12-11 00:00:00.000
7630,虹口,四川北路,内环以内,荣欣大厦,,,综合社区,200081,,2015-12-11 00:00:00.000
7631,杨浦,鞍山,内环以内,锦良苑,,,住宅,200090,,2015-12-11 00:00:00.000
7632,静安,不夜城,内环以内,观景苑,,,住宅,200070,,2015-12-11 00:00:00.000
7633,杨浦,黄兴,内中环间,洪东新苑,,,住宅,200433,,2015-12-11 00:00:00.000
7634,虹口,曲阳,内中环间,翰林苑,,,综合社区,200083,,2015-12-11 00:00:00.000
7635,虹口,曲阳,内中环间,中虹翡翠园,,,住宅,200434,,2015-12-11 00:00:00.000
7636,宝山,淞南高境,中外环间,都市花苑,,,住宅,200439,,2015-12-11 00:00:00.000
7637,杨浦,鞍山,内环以内,紫藤佳苑,,,住宅,200082,,2015-12-11 00:00:00.000
7638,虹口,四川北路,内环以内,虹口新居时代,,,待定,200081,,2015-12-11 00:00:00.000
7639,杨浦,五角场,中外环间,黄兴雅苑,,,住宅,200433,,2015-12-11 00:00:00.000
7640,虹口,曲阳,内中环间,春满园公寓,,,住宅,200083,,2015-12-11 00:00:00.000
7641,虹口,四川北路,内环以内,金鑫怡苑,,,综合社区,200086,,2015-12-11 00:00:00.000
7642,静安,大宁,内中环间,芳沁苑,,,住宅,200072,,2015-12-11 00:00:00.000
7643,宝山,共康泗塘,中外环间,珺乐苑,,,住宅,200435,,2015-12-11 00:00:00.000
7644,静安,曹家渡,内环以内,鸿力公寓,,,住宅,200042,,2015-12-11 00:00:00.000
7645,黄浦,淮海中路,内环以内,高城苑,,,住宅,200023,,2015-12-11 00:00:00.000
7646,闵行,江川路,外环以外,富仕名邸,,,住宅,200240,,2015-12-11 00:00:00.000
7647,闵行,金虹桥,中外环间,虹桥阳光翠庭,,,住宅,201103,,2015-12-11 00:00:00.000
7648,闵行,莘庄,外环以外,江南苑,,,综合社区,201199,,2015-12-11 00:00:00.000
7649,闵行,金虹桥,中外环间,金居苑,,满庭香半岛,住宅,201101,,2015-12-11 00:00:00.000
7650,闵行,金虹桥,中外环间,龙兴苑,,,住宅,201103,,2015-12-11 00:00:00.000
7651,闵行,七宝,外环以外,晟虹新景苑,,,住宅,201105,,2015-12-11 00:00:00.000
7652,闵行,华漕,外环以外,爱博三村,,,住宅,201107,,2015-12-11 00:00:00.000
7653,闵行,华漕,外环以外,爱博家园,,,住宅,201107,,2015-12-11 00:00:00.000
7654,普陀,武宁,内环以内,中远两湾城,一期|二期|三期|四期,||晶彩视界|璀璨天成,住宅,200061,,2015-12-11 00:00:00.000
7655,宝山,上大,中外环间,保利叶之林,,,住宅,200444,,2015-12-11 00:00:00.000
7656,浦东,金杨,内中环间,兴和苑,,,综合社区,200136,,2015-12-11 00:00:00.000
7657,浦东,张江,内中环间,贝越佳园,,,住宅,201210,,2016-12-29 09:09:00.000
7658,浦东,川沙,外环以外,百盛苑,,,住宅,201202,,2015-12-11 00:00:00.000
7659,杨浦,中原,中外环间,锦都玫瑰园,,,住宅,200438,,2015-12-11 00:00:00.000
7660,浦东,洋泾,内环以内,阳光世界大厦,,,写字楼,200135,,2015-12-11 00:00:00.000
7661,浦东,塘桥,内环以内,欣晟家园,,,住宅,200127,,2015-12-11 00:00:00.000
7662,长宁,新华路,内环以内,丹枫苑,,,住宅,200052,,2015-12-11 00:00:00.000
7663,浦东,北蔡,内中环间,博文家园,,,住宅,200125,,2015-12-11 00:00:00.000
7664,浦东,金杨,内中环间,东兴华苑,,,住宅,200136,,2015-12-11 00:00:00.000
7665,宝山,大华,内中环间,多摩远景,,,住宅,200442,,2015-12-11 00:00:00.000
7666,浦东,川沙,外环以外,立诚苑,,,住宅,201299,,2015-12-11 00:00:00.000
7667,浦东,北蔡,内中环间,景泰嘉苑,,,综合社区,201204,,2015-12-11 00:00:00.000
7668,浦东,北蔡,内中环间,加东花园,,,住宅,201204,,2015-12-11 00:00:00.000
7669,静安,南京西路,内环以内,云海苑,,喜福会,住宅,200041,,2015-12-11 00:00:00.000
7670,徐汇,徐汇中心,内环以内,汇景苑,,,综合社区,200031,,2015-12-11 00:00:00.000
7671,徐汇,徐汇中心,内环以内,瑞金南苑,,,住宅,200032,,2015-12-11 00:00:00.000
7672,徐汇,徐汇中心,内环以内,乌中大楼,,,住宅,200031,,2015-12-11 00:00:00.000
7673,静安,曹家渡,内环以内,四和花园,,,住宅,200042,,2015-12-11 00:00:00.000
7674,闵行,莘庄,外环以外,莲浦新苑,,,住宅,201199,,2015-12-11 00:00:00.000
7675,闵行,莘庄,外环以外,柳明公寓,,,住宅,201199,,2015-12-11 00:00:00.000
7676,虹口,凉城,中外环间,东方公寓,,,住宅,200434,,2015-12-11 00:00:00.000
7677,静安,大宁,内中环间,东方公寓,,,住宅,200072,,2015-12-11 00:00:00.000
7678,静安,彭浦,中外环间,瑞和家园,,,住宅,200435,,2015-12-11 00:00:00.000
7679,浦东,金杨,内中环间,仁和花苑,,,住宅,200136,,2015-12-11 00:00:00.000
7680,长宁,新华路,内环以内,新华豪庭,,,住宅,200052,,2015-12-11 00:00:00.000
7681,浦东,高行,中外环间,浦江东旭公寓,,,住宅,201208,,2015-12-11 00:00:00.000
7682,浦东,高行,中外环间,高行家园,,,住宅,201208,,2015-12-11 00:00:00.000
7683,浦东,高行,中外环间,高行银杏苑,,,住宅,201208,,2015-12-11 00:00:00.000
7684,徐汇,徐汇中心,内环以内,亦园,,,住宅,200031,,2015-12-11 00:00:00.000
7685,黄浦,打浦桥,内环以内,东泰花苑,,,住宅,200023,,2015-12-11 00:00:00.000
7686,虹口,凉城,中外环间,聚星苑,,,住宅,200434,,2015-12-11 00:00:00.000
7687,松江,佘山,外环以外,佘山月湖山庄,,,别墅,201602,,2015-12-11 00:00:00.000
7688,青浦,重固,外环以外,绿波花园别墅,,,别墅,201702,,2015-12-11 00:00:00.000
7689,徐汇,徐汇滨江,内中环间,汇达苑,,,住宅,200237,,2015-12-11 00:00:00.000
7690,闵行,古美罗阳,中外环间,九歌上郡,,,住宅,201101,,2015-12-11 00:00:00.000
7691,浦东,惠南,外环以外,绿缘新村,,,住宅,201399,,2015-12-11 00:00:00.000
7692,宝山,淞宝,外环以外,临江四村,,,住宅,201999,,2015-12-11 00:00:00.000
7693,宝山,大华,内中环间,河畔华城,,,住宅,200436,,2015-12-11 00:00:00.000
7694,宝山,淞宝,外环以外,宝城二村,,,综合社区,201999,,2015-12-11 00:00:00.000
7695,宝山,淞宝,外环以外,宝城一村,,,住宅,201999,,2015-12-11 00:00:00.000
7696,宝山,淞宝,外环以外,中艺花园,,,住宅,201999,,2015-12-11 00:00:00.000
7697,宝山,淞宝,外环以外,宝林三村,,,住宅,201900,,2015-12-11 00:00:00.000
7698,宝山,杨行,外环以外,宝杨路3158弄,,,住宅,201901,,2015-12-11 00:00:00.000
7699,宝山,杨行,外环以外,杨泰一村,,,住宅,201901,,2015-12-11 00:00:00.000
7700,宝山,杨行,外环以外,宝杨路3244号,,,住宅,201901,,2015-12-11 00:00:00.000
7701,宝山,杨行,外环以外,宝杨路3246号,,,住宅,201901,,2015-12-11 00:00:00.000
7702,宝山,杨行,外环以外,宝杨路3256弄,,,住宅,201901,,2015-12-11 00:00:00.000
7703,宝山,杨行,外环以外,宝林新苑,,,住宅,201999,,2015-12-11 00:00:00.000
7704,宝山,杨行,外环以外,宝杨路575弄,,,住宅,201999,,2015-12-11 00:00:00.000
7705,宝山,淞南高境,中外环间,长江路28弄,,,住宅,200441,,2015-12-11 00:00:00.000
7706,宝山,淞南高境,中外环间,长江路30弄,,,住宅,200441,,2015-12-11 00:00:00.000
7707,宝山,共康泗塘,中外环间,长江西路1500号,,,住宅,200431,,2015-12-11 00:00:00.000
7708,宝山,淞南高境,中外环间,长征新村,,,住宅,200940,,2015-12-11 00:00:00.000
7709,宝山,上大,中外环间,祁连新村,,,住宅,200444,,2015-12-11 00:00:00.000
7710,宝山,上大,中外环间,陈太路200弄,,,住宅,200444,,2015-12-11 00:00:00.000
7711,宝山,月浦,外环以外,春雷路250弄,,,住宅,200941,,2015-12-11 00:00:00.000
7712,宝山,月浦,外环以外,春雷路331弄,,,住宅,200941,,2015-12-11 00:00:00.000
7713,宝山,月浦,外环以外,春雷路332弄,,,住宅,200941,,2015-12-11 00:00:00.000
7714,宝山,月浦,外环以外,月浦十一村,,,住宅,200941,,2015-12-11 00:00:00.000
7715,宝山,大华,内中环间,好旺花苑,,,住宅,200442,,2015-12-11 00:00:00.000
7716,宝山,月浦,外环以外,乐业小区,,,住宅,200941,,2015-12-11 00:00:00.000
7717,宝山,月浦,外环以外,乐业三村,,,住宅,200941,,2015-12-11 00:00:00.000
7718,宝山,月浦,外环以外,德都路218弄,,,住宅,200941,,2015-12-11 00:00:00.000
7719,宝山,月浦,外环以外,新月翡翠园,,,住宅,200941,,2015-12-11 00:00:00.000
7720,宝山,淞宝,外环以外,二纺工房,,,住宅,200940,,2015-12-11 00:00:00.000
7721,宝山,杨行,外环以外,富锦苑,,,住宅,200941,,2015-12-11 00:00:00.000
7722,宝山,顾村,外环以外,盛宅新村,,,住宅,201906,,2015-12-11 00:00:00.000
7723,宝山,顾村,外环以外,富都园,,,住宅,201906,,2015-12-11 00:00:00.000
7724,宝山,淞南高境,中外环间,逸仙大厦,,,综合社区,200439,,2015-12-11 00:00:00.000
7725,宝山,共康泗塘,中外环间,民主小区,,,住宅,200435,,2015-12-11 00:00:00.000
7726,宝山,上大,中外环间,东沪新村,,,住宅,201906,,2015-12-11 00:00:00.000
7727,宝山,共康泗塘,中外环间,大唐花园,,,住宅,201906,,2015-12-11 00:00:00.000
7728,宝山,月浦,外环以外,鹤林路250弄,,,住宅,200942,,2015-12-11 00:00:00.000
